device_id,fold
-1952430753149529367,9
7386067397095282273,10
-6131308054066014600,1
4305425213813279557,2
-3780098498216631576,3
4453189232561273582,4
-13713695764966852,5
-8508981860159961704,6
5572111747268985067,7
6386815246611188052,8
9074118456468346998,9
7562784195147307139,10
701827337491877958,1
4891539235611386624,2
-6261720094277999591,3
-3800473894835833192,4
-398635916146003809,5
-1345561189903104425,6
2801847529028533716,7
3464923335032980335,8
-7609810132744070427,9
8559097497501914851,10
2834210973613947262,1
-4753448753222468892,2
4213754339266391441,3
-6106303844084514599,4
-867021448560743464,5
4784655019627454840,6
7581740850126493279,7
1188734502660093598,8
8505329481292556566,9
-3805345368408898384,10
3858655479477835573,1
1711517465912917009,2
5000848109068583810,3
8815400858015525451,4
-625036042052671861,5
-5493132290688405973,6
-6467491249352078279,7
-7002988686622763050,8
1960354738996596022,9
1315653618295249998,10
5392330884960462005,1
-1538003704933698329,2
-5587505014746211969,3
-113972666742138895,4
-5709563825741215641,5
-8635592876701356344,6
3338107618107193704,7
-3408529773419932656,8
8771922058471548267,9
7534589314123724059,10
-943551529475983651,1
7575670725800079947,2
-2066326561847818582,3
6880860379868018458,4
-5587386332370025331,5
-166657971843842613,6
9137616327202146759,7
8789532704572033838,8
4017970085208718029,9
-4234770104707703880,10
-5076579211474122805,1
-961789697458431121,2
7195146214716228783,3
8805991165482494726,4
-5558452285742457789,5
-8964091083507964349,6
-6980477786994452054,7
560700588523959848,8
-4424174220069047252,9
-2743653320901329099,10
5783564639333248473,1
1959666155451815281,2
1303718222581613173,3
-7431505306966454054,4
3293018125037239559,5
-2540602798175883372,6
-3734654124130642589,7
6943568600617765064,8
2252902383502503839,9
-88359552584060757,10
-4626980065069016139,1
-9010306946977008633,2
-8160476939091296766,3
-5381633867193734257,4
93538170808727390,5
-5651439206413160907,6
8744619852717695452,7
8994040798462520530,8
-1500617589161929841,9
-4241445473133414280,10
-2557033959180491499,1
8379658422227493424,2
7057221744256472475,3
-1147860366409860752,4
-6988504838454682648,5
5167126556677217464,6
-6971239387564652294,7
-3464126269032789573,8
-1382725912475104890,9
3209214863720813469,10
-8016533619327056940,1
-8730233419324655219,2
4563060079000494450,3
1766545139232362805,4
-304665777846365300,5
-1577893823972412178,6
6383161710029310061,7
2205034556618167881,8
2265099929497442505,9
-4930428336349168107,10
-1124332106484703490,1
-188338006192217671,2
1435929031309088247,3
3462660472455130582,4
5536710348516212728,5
-6521835257595769528,6
-7737090668434137521,7
-1965175309147808675,8
-5507849555099709353,9
-3877665621843199899,10
8146078322163100530,1
1262826748067484363,2
5743750309326912309,3
8552243294263337485,4
6219649997182301907,5
-3822042809132442426,6
8916452990037438371,7
-2219211771684391911,8
-3292179756106419526,9
-1999504431000488470,10
-7295591178573421757,1
1396590865281324212,2
-379192335290688325,3
-4448550400967668352,4
-7990870524167486846,5
-4532196949527413226,6
-1358299613411842034,7
-6991711169565220377,8
7623319621670127844,9
9010039676321903127,10
-510667233961140488,1
-5283413696099828417,2
-6934078017614874751,3
-1620400428046374933,4
2569835740940267580,5
7067015461637103483,6
2108839749709300667,7
-993289873809235118,8
716474878513159276,9
1449909379702022705,10
1981017832428113473,1
370226059354588425,2
6597803435657849605,3
4050628015002765108,4
-1702543660244522685,5
-6226133163572020646,6
9012858125494176373,7
-7771793305700347242,8
372615332823972294,9
6122782472173340416,10
-8399281877221898422,1
-4949145003102377038,2
4169088530335121695,3
6260022177250082792,4
6202173291573926437,5
7724502999350752746,6
-3872386382242070851,7
2125349649784672428,8
-4223677368067848806,9
-2402160233828596121,10
-3172675506838384809,1
1682419476606811397,2
6841222291024361497,3
-6497931155385552385,4
-2754254179086705938,5
5694681923830339126,6
-4790586696011490831,7
8608353555720868426,8
-1675202526172124024,9
-8251702083607467385,10
1702032188968863724,1
2274361309803383707,2
-6339743180719938648,3
535254910949821842,4
3319014884893414670,5
7254481643692557095,6
-5749928438516599544,7
-5560650377059517980,8
-62334459374671098,9
-5986820791170014220,10
2806074062063618161,1
-640037230638529714,2
-7767194397952098903,3
-6053324123745753560,4
4592042634690127450,5
-4351397863342451881,6
-8310397764672234794,7
-5165627517184095896,8
-396420855993338627,9
-9024218485974613016,10
6101299132929336066,1
-5769884554648157155,2
-700688882533641263,3
3025248413657496861,4
6929230771331567336,5
-2192683683569122400,6
6164744969077969768,7
-5032019281149936722,8
7658294728384222817,9
8602926253161016608,10
-6818020283464994177,1
-8028654467179403278,2
131245300791069035,3
-4174858373559597439,4
-1105834901476861628,5
5133834606709268503,6
-5584601229194089078,7
3620478141338908663,8
-1189789914102721043,9
5062198598494535048,10
8093753985588115262,1
-5086763002587837980,2
-7496701706391010598,3
-1921005331902900214,4
3834111614415482675,5
-332551396641113719,6
7857148651519033852,7
-5936181878229645652,8
-851821348567119472,9
5099593656858119788,10
-1146115206219626068,1
6227257023033060336,2
481562598540426080,3
-537212966182903800,4
-2874258320486514526,5
-6140651755781464632,6
4109582317642029391,7
975878229870367157,8
2432237473833327732,9
8053119304855574977,10
-1785514160957192924,1
7738433976701925691,2
4235063910063295653,3
-1544445963999571951,4
-2389798375008327551,5
-1056379824269904745,6
5890410110165623793,7
8055220373179121645,8
-3158276371964883600,9
5299794763216670192,10
5467092623634445755,1
-8347088179421370484,2
7337679593877277327,3
-4215705109507058216,4
5802321856743805672,5
-1969018295155720110,6
4827811810706323045,7
-7268787253542308203,8
-1182953564601482132,9
724193437139547867,10
5433788191228905209,1
-5958516521611197121,2
2933278253369671750,3
-686020914357018824,4
-3271268416084929239,5
-5146031974265838066,6
9082458259120998685,7
-8617812524445949493,8
4042662076678764857,9
-4898740666759841035,10
2782819092482368739,1
8468449452149217671,2
-5106447321904784333,3
3744735406537381295,4
-1590026285381547594,5
1192725878399282771,6
3183394408038461279,7
3308595914260255222,8
478075999138674034,9
4394244753840296569,10
1194700206299487382,1
-1909560357124791068,2
890840513587607884,3
-9084459603330511523,4
2721549478151567003,5
-5910671040674506840,6
-6529570846132994946,7
-8906406526144922827,8
6691552435054685422,9
-3055411971200632227,10
-6024626274329090719,1
-6612150084716702941,2
2338637570713605385,3
-1987114797905605804,4
4095416027455536248,5
-1676335732628836869,6
5278793174485902725,7
9097639435344413733,8
-9138859148580916631,9
-56352796738028110,10
719073941810851232,1
2017718515633004609,2
923684391505373343,3
6700503628883082709,4
-8261116482012467459,5
-4788469105698605474,6
-803036579251386805,7
-3090876199541985657,8
8910586452658227941,9
7618432562276045710,10
3207059404604478377,1
-3019064008544092079,2
-2339349672770661043,3
3497351094533980998,4
-5806950689541471162,5
8970159712815887607,6
4237242000617628220,7
9181971593911175932,8
4689467101740494449,9
2896652024169770614,10
4380809328828421637,1
6020143688032165828,2
4574966618181537682,3
2295796968956423821,4
3383580691891315647,5
-4362406463216774107,6
-7386990673036815048,7
-7838807555826911493,8
8336944437645681278,9
3152414938244500143,10
-1650318957322420247,1
-5060228862045267378,2
-2396752511468607270,3
-2661453061838187124,4
5963299492832766002,5
6379472574736348255,6
2259610692521469923,7
-7624062720599964193,8
-2514854810368732865,9
-3769589950580664597,10
8479954671003649710,1
5445787353042342524,2
-1296499018483620830,3
985343554649646987,4
-6563868879345982426,5
-8599788021809675847,6
8022395780801796189,7
-8685827448992440629,8
-1425861336646076429,9
7952428437792957093,10
-2179333495421250125,1
3225266468603606378,2
-3487291808794125003,3
-927821838730575869,4
-8052249179588783290,5
-8341169362346732578,6
242202528763799188,7
-7274647931341166178,8
837164878083526436,9
-2889424134767478574,10
-6679159057107673372,1
-7314067039317617491,2
-402287899143665762,3
2775111951874402071,4
8517429345163758580,5
-2210529067266111079,6
5899050094160976857,7
3909344401761017130,8
-7672453909718087634,9
-3811299567624279652,10
8663318172082739309,1
-3664197211064628823,2
-3486491761367915323,3
-7800581988247820523,4
-1251365787014163028,5
-7767543664940309900,6
3652485559019383681,7
-4476053586207357597,8
-3898813299743934211,9
-8187460117102578589,10
-3603228388943212550,1
-7977818172442755586,2
5960644245682526013,3
1443660084117365844,4
7973922679989117962,5
-9127097437295938933,6
8778900262406705317,7
5353760174265130864,8
26373787222054437,9
5791084122894228121,10
7137221506636543143,1
8415850582894091293,2
44419898593760431,3
1230168630627704069,4
-6083500106454318896,5
3091423927872403824,6
4351422241335573571,7
6865855834854725802,8
6691807824578234612,9
-980856125513562308,10
1123933970322299884,1
-8988492163396266535,2
-996684223022529236,3
5763988976301021707,4
-2521829096235687809,5
-8531448507838545372,6
-1168046077754886563,7
-1923067374422297228,8
999356919477646536,9
5977539675100911090,10
7830069700728017782,1
560133888324828624,2
-2697766192959589943,3
-5569330954806413343,4
5777018592081350080,5
8241092798368211904,6
-5587385229737978623,7
8542978990179885498,8
-7969395662472831346,9
-7119720796300125862,10
-110271136589918713,1
1267844847320289400,2
2782902011436956726,3
4003834668632567812,4
3805015146940280395,5
5218597282326853828,6
-716021109331532326,7
-6031013162971210140,8
8539221217882917023,9
4776176827704706072,10
-8161337516190463336,1
-2137451957491673505,2
-5587805796298560273,3
-4808556286085404087,4
8438867975478405344,5
3354893355154951149,6
4069917873364707153,7
-323332250464635691,8
-3393442474340011677,9
-2359111736032652618,10
-57755474158753159,1
6716583846424424873,2
-8763851465575894745,3
-8524876567880357050,4
-3042705396611127814,5
8937461999435307588,6
-2693639763739220942,7
-545455571358097993,8
8855678093786843415,9
5859516060947053485,10
5611632226647928857,1
2373624185527877469,2
-167685615147774302,3
-3394190322935693261,4
5116966843202489742,5
8081753077330127969,6
-2336023211347057852,7
-8322336462769988785,8
2464934788649074819,9
-9038694578664363030,10
-7840663774901879887,1
3723410909188147941,2
4605376277422886107,3
-3717660521919899791,4
-8082683520566095126,5
1186291463176764133,6
-8017716002342633674,7
-3712983688250006399,8
-2837748171109364263,9
6797500407342915501,10
5706269098185840055,1
-7849047870324703819,2
-1453563167278323143,3
6021903247982801275,4
8017778408064074267,5
-7696269728027414304,6
2197938253417051639,7
-1364501848364209284,8
177011413098483618,9
1899495681205801660,10
2462764704318629931,1
5731309956171000252,2
1873080351450845930,3
-8749566252586184540,4
-1942062412977673710,5
-6023635549797049463,6
2577413650957280921,7
5579209076762556165,8
-2722021214467451689,9
-2985970900062644342,10
6673536843821567667,1
-7904109944171650916,2
1181686152828676429,3
5313997762648442142,4
-8222709845126423907,5
1719296021228765961,6
6985203813816368016,7
8859662258717032787,8
-2457201866540484668,9
3313847548655065053,10
9042564637762151104,1
-2282647614661215561,2
-6634926247053945681,3
883511407360396460,4
3233647678188195657,5
5757926791970763348,6
-44767227561413727,7
3897851285077880405,8
6474107262768942242,9
728007091304547923,10
-5402444900909756698,1
-2812515068243034914,2
1053716841535471992,3
7387432089287667800,4
6603136015428037540,5
-1317269328340603498,6
5927217552787088676,7
175311142138071935,8
-2623918825062605303,9
-5846593652482633896,10
-136870206537477992,1
3314484927953790346,2
3916702716818675844,3
1320244564778061519,4
-8421987195533535580,5
-1818469716373609187,6
-2468120144517199607,7
1087804129732039743,8
4641348785629100394,9
-4673362100698486691,10
1471715026004724651,1
-4556680690105063633,2
-321042647085939854,3
-6326030553761257521,4
-6318601015483602376,5
6618018583089725674,6
-7136349086244998427,7
3115179431608435922,8
-3264422438797262556,9
-8552112995842923707,10
3226872266937935997,1
-2136882264198060826,2
-7698721882163843991,3
1849336458446969463,4
-5511957676395022163,5
3552382049834596298,6
-5505406134095291533,7
-6295872375298834850,8
-146009033449162518,9
-2461401448121061886,10
3732780809007651895,1
6673532791091877495,2
1948451167692201031,3
2670921847633811189,4
-8432130954980949584,5
3548926409073101759,6
5386622682592326612,7
1521343100235237149,8
3008063194052423141,9
-8022320605308701025,10
8741498322734437405,1
8394476695705386773,2
9205308032549517975,3
3654590878975636970,4
1088036373885933855,5
4122898657807238891,6
3608110452636220010,7
-2264373750998897964,8
-4406388510548142085,9
-6664355578232015333,10
6429465205213002953,1
-3483621294220308130,2
-5868524940408702219,3
-734303230138526820,4
286000279324354754,5
8431279344211873607,6
6500187420430352597,7
8767262117384251359,8
-418182299181049789,9
7805494035084022878,10
6533050076215630607,1
-699093908145611880,2
1627696174044545237,3
-6081433402683625480,4
-6638016297663045277,5
-8030929405616306074,6
8715448106428383413,7
-4817472425357526495,8
-209142710662319283,9
-2240853287643639964,10
-6854440254139541363,1
-6569671767297625425,2
-3225063637973758517,3
-8558254641463329119,4
-6893573111931014037,5
-3783096449843911385,6
-5309152691609439660,7
5033766942764079885,8
3549026466987574337,9
3749675637571254245,10
4090924988108673337,1
-2543385076841928410,2
5428768096572172225,3
5491893129036069937,4
789487200276944318,5
-2381633543795450467,6
7026306893671999039,7
-7763879981245565878,8
8854111170160500896,9
2738902699461160246,10
5000982774082584509,1
2021773069366156624,2
-6023918013012846347,3
7093083942402982592,4
-7775581224012304233,5
3253735906683559486,6
-7189707900937311355,7
1079257078766714924,8
-1388404453603998739,9
4760257368378545414,10
-4499275382585545226,1
-9218769147970107256,2
935898178903995032,3
-1637612819960634996,4
3933924717270804328,5
-7724151902034806930,6
5748505657105576115,7
-2535066935699107681,8
4452542815713609230,9
2337358314663140979,10
-204487607263758047,1
-5389256223155125924,2
8875258462325331251,3
5459502857507027806,4
2395642207134658992,5
1972990168919405631,6
-4196529148980799776,7
5620844892112683532,8
4451339626154106398,9
-1925720618928802873,10
-4556664732883931723,1
2009066030708433952,2
-7563888772273822905,3
8104952012323992150,4
-2785117626576177295,5
-5462427129468488433,6
1116830109944014490,7
2466106096455804153,8
-8532926019621136946,9
-199906943659301276,10
7052494167889525114,1
4576784716921064289,2
-5883282359976134137,3
-6942877956510038100,4
-7755717261911550581,5
8380670653544213085,6
-7001451414936403296,7
-4826157408100077212,8
-4856569735323857265,9
-8790239214763836484,10
-3231525981889600886,1
-8071522360960787658,2
6122978811245031199,3
-2912908502696715472,4
-5363869584836838752,5
3626786581518268420,6
5329438658955467884,7
7037086411759325915,8
-1823063904072333125,9
2365030460640596669,10
1867855798367303354,1
-1730255778297418998,2
2378089624230792935,3
-7520808457019381857,4
-6417898622524624626,5
904503729890621335,6
-3578144199612052731,7
-8426828988271256996,8
674518474978881594,9
-3393955764093913858,10
4115686689796504694,1
466151881315776926,2
3791661653938324674,3
9024401765292899872,4
3343983095436122575,5
-225362335639598387,6
-2031676047673596206,7
678819331032745326,8
-7899081495705914585,9
7259853124388207817,10
-1001949518704267063,1
-3949958546333836360,2
7855806043079395904,3
-3371653917368176351,4
4603375593299167605,5
-2312190138851794610,6
9110750483703282348,7
-6125761486878918364,8
-218651288733279998,9
-2822356686497104629,10
2025850748279024645,1
6425512294205795968,2
7365092422626453043,3
528888135498060724,4
-5210418172813634696,5
-1852173069782442448,6
5586405836292530471,7
7338449004804154710,8
961804489892404314,9
-5536759874145574636,10
-8607634000187255516,1
-7089273117672405427,2
7181641016706311295,3
-65108967089100819,4
-9154522022540151589,5
1051752659823269881,6
7188253416280035612,7
-8872854156989839786,8
1505026709499263500,9
-7763859298364355473,10
6743689997497093205,1
2217806017156448497,2
6856220820340884168,3
-1282398154104530545,4
2910766834492475215,5
-2720300222782252072,6
2250999412030455510,7
-7725419739339673263,8
7000670652244186487,9
6812225028572653686,10
-5648299907762674379,1
4259175689894512829,2
9123390309642225808,3
1333354636669245768,4
-423894186795972983,5
-5951769702656038905,6
4763967823611545132,7
-4226514446166796595,8
964915675871217692,9
-2127411224042561246,10
-8792452766808700778,1
-527553346361962134,2
-8893926820093081415,3
-5517686217548072949,4
-5812218617820500572,5
-4462344039715359180,6
-7977473090891298873,7
7290081387716037743,8
-4375297619093279003,9
-847994517774136722,10
-859202402810345912,1
-4550569602811084839,2
6958152548771604040,3
2603714511848918127,4
-6326136752994237186,5
-7675626678866666249,6
-1729767657697335088,7
-2871238738855532332,8
-3950380121994356121,9
5471336910400409015,10
476363564643571851,1
-432039091084685084,2
-1824840104697287357,3
-8881478309599705987,4
-4386219639446805997,5
3471071652654659863,6
8976844053837065517,7
8556552262528021253,8
-2146812196971874386,9
5831511329264075107,10
6882728955240210047,1
7437999276137431725,2
8204157126195465170,3
-3514500934081393697,4
-3739129251655280899,5
-1563776890715870853,6
-1079871771899484196,7
3185444053991342025,8
2637227220047326765,9
819894071236075198,10
2591101551805637004,1
-5773573282288893289,2
6645737115108990176,3
-2204525230281041667,4
-4723018722475875349,5
-7527752849347248000,6
5947952786646243965,7
3068085244012043122,8
3435470167896635475,9
-888403712846733988,10
-2318146600255725907,1
4561385906465099764,2
-7286531410224859551,3
4467091632898462820,4
-2773920301437222602,5
4935258374818358996,6
-4436186230350990184,7
5690045118224365888,8
4400116011950193985,9
2741017902292103950,10
-8336892249288703183,1
-7978861694494674733,2
7580442885264596982,3
-6425292123936534132,4
-2618485155985583159,5
-890176276484695579,6
795414857256836413,7
-8599286315734232426,8
3056358492532185736,9
3686734109644876326,10
1535235123757795543,1
-5141459680516636871,2
-1352682415864672829,3
-6515427647126723771,4
3267230567864679338,5
7194566863488823294,6
-1525412815880795972,7
-3718947987689669154,8
-1882556024857666831,9
1681145581062616021,10
-1737165291771261362,1
3317992553582379757,2
-7959161827517558969,3
6687578543180256407,4
5602031563305944308,5
2088807030187448305,6
-6718826341055929665,7
7396490911867515725,8
-6394553952657829551,9
-4107026922583698016,10
5665049291682805463,1
6907099826365333330,2
5571289007225295013,3
-7516205412851052041,4
623557346817881281,5
6338320099829164939,6
2988634598862045403,7
5493962413955104767,8
583187177271645581,9
2166462223009872698,10
-8041203220611274517,1
-6326250495809121425,2
-616876685396508632,3
-1832602614641477519,4
1164939614274310456,5
-1303863671991448074,6
-6991484949876614868,7
-3422132305167042715,8
-5375393539860272142,9
-5120898579505507831,10
6992905044562012327,1
9033042740497313838,2
3716499063306963179,3
1060876473844259488,4
4999375747251948239,5
8600259426113260035,6
3586775833079582769,7
524837607796864865,8
2261070190845396020,9
4777115721466550925,10
6773015453258986701,1
-7129787830867192533,2
3787244838117709742,3
6929612660167411123,4
-746787694689079259,5
-8870167332962142858,6
-4899569673027932465,7
-1460150719079127965,8
-5365222232253854113,9
-154444242987438679,10
2931503041265398632,1
1687105445763727783,2
-5610254075473368285,3
7419505213132632253,4
-2585755263858759783,5
2888924313170880150,6
-3054149136166027237,7
2118764079281562998,8
6295346617324712419,9
-7473273959448633928,10
5338201958005931773,1
-5831569722073020401,2
397392277822680188,3
-2535730061966776749,4
-3236748429354888542,5
-2988137842726048143,6
-326310683650428789,7
-3344111093752454899,8
-5942598205619232487,9
7648205824823156308,10
3638034675857243094,1
8978655372895386519,2
-2357847191199611033,3
3531662013189614523,4
-8587921045817067901,5
-3073757589213212081,6
546876297386505762,7
671799234241261420,8
1623817069539202256,9
7792355737429572182,10
3916742733687857471,1
-2499165889808838346,2
-451270069999429366,3
6041530774202874527,4
962809058890388177,5
-743459991271128699,6
4631920771502391829,7
-5971584092747520543,8
-6221696278786031500,9
3378269675596042322,10
-1102650377631749044,1
6843060013340939139,2
-3377098347429168500,3
3606957092196769902,4
-4444311681280605085,5
-8159129088984116267,6
165301351065215043,7
4455856117404186938,8
7317699762485567862,9
3287278359893875786,10
-5376968957007372543,1
8901466573310919576,2
-2800074376668950163,3
5395528360352868986,4
-8227599248635787138,5
-569845476148530380,6
-3927041926108604945,7
4772459161546329785,8
2123810822483029276,9
129665676540558301,10
5767181253625594771,1
5049763941056810681,2
4132426572483857640,3
-2441345279484210226,4
7285000427259103993,5
-8648004512021343324,6
6360058532670454302,7
6672856518235913430,8
-3002595526232988896,9
-8470885301329554942,10
-5107905743980074323,1
2461759460085796610,2
6780990907735926369,3
-7366781772398812023,4
-2888768953811195544,5
-550633654450246345,6
-1062033733070695791,7
-6287510387895415662,8
5637734212584258476,9
-2063622436148165524,10
5140904448830462645,1
2213067409359854578,2
-4537233125614571555,3
5493513885689266700,4
-4281658041551900643,5
2771035240182065716,6
4928385189778098594,7
5382973203273552717,8
-4362215415447120948,9
-2820959242028336780,10
-1533305220157880658,1
1211646365212826559,2
-2502390833401616237,3
5241601199683973583,4
5127986719795614571,5
2104190652516993866,6
-1778676592387487382,7
1277779817574759137,8
8563667410392015426,9
5715009982280744844,10
-1593638192383683126,1
-7638173854391464071,2
-2813797959506788941,3
-3430219653350391467,4
-1868884014377187671,5
947120573883232245,6
3183986228329388521,7
4029708882374553495,8
2807000334898585258,9
-2451641371966776081,10
688738583518036232,1
-229019708942872927,2
8293480274853167491,3
5516321053404344602,4
-967151454128511232,5
-7057766843354868345,6
7943434689571415357,7
3962522505583636072,8
-8878196543720878898,9
-1268231793906892623,10
-39465025087082345,1
2688719478835990515,2
2284498794223829929,3
-2898092411732512550,4
-3090345810632404328,5
3364778667420004187,6
2066731541389676609,7
45160689611356946,8
-7542918728420492808,9
972999377658716131,10
6035875244040307446,1
-5982456969960522508,2
-871978339345706793,3
7257463123694818013,4
182350891487791023,5
-8563737230151404314,6
-3215388257850082114,7
3519543983304312186,8
-3547648791947837275,9
1053852064771514677,10
8795753545458739747,1
-1758265176115100541,2
3272483813523988069,3
-3908212709254873636,4
-6039643394519217153,5
6483599755701291790,6
6425018410857490295,7
3398597518014996982,8
4132319127162970544,9
-1404859748089832108,10
427493303528237080,1
7653635287189686946,2
8379000331486334620,3
7276344916981148,4
1078764787599824834,5
8016703601300649556,6
8176239636159283150,7
5910304371416797674,8
7928898730935933376,9
-6402419737379709004,10
992109739203134021,1
8672259447464421135,2
-3869490872111962612,3
-5106244576582740227,4
7688626633237463856,5
6432912674118751547,6
2863985588044728705,7
7046465062769032143,8
2004942077886245186,9
2471624739841367764,10
-3858240393014081238,1
-2339678316914948169,2
1859575337839787018,3
-4186476953649241028,4
-4000865905479102237,5
971514505361757562,6
-2924511398538041666,7
7675624745171619680,8
1916356316324992638,9
7598352919965818992,10
3936194097142187270,1
-8834179506420558730,2
1388119816245344629,3
-3435861803172626116,4
491836001677404293,5
590793136419942560,6
5140024618223249508,7
8601647976895129047,8
-2172320807371629956,9
5411023026439467385,10
-870125273346202070,1
-3420247004650486661,2
7394018350117974060,3
781766986623897798,4
-1513443162779891751,5
-6111831682593677824,6
-3583938652948760817,7
2718488723715161792,8
-1208478165123562758,9
-6430370025178202324,10
-4556607041569339223,1
-7984204935235249498,2
-8592882674634834858,3
2742512811483181381,4
2587246872012815574,5
-6188062961637121996,6
-8769218444260523086,7
-7251540634572576346,8
-1362856213285469176,9
96385295484682212,10
4792268268760852337,1
-8076512365247185701,2
1053462025697343059,3
-1984374771883795071,4
-1695376638266878742,5
-2376338497169247827,6
5169280714363771631,7
-1675775277467381453,8
4963478615088426583,9
-5472321732421934067,10
-6394459268730366830,1
5872065994916788308,2
164542365284985387,3
-5133491536330417094,4
-5312589654591129805,5
-7976557051971098259,6
-5293665861574272400,7
3986517338609136988,8
2217264908275008884,9
5991846934663811514,10
3140486509598694777,1
-1058441555929779561,2
3215463952406345414,3
-2666948191576496869,4
-3546904219621186880,5
5383021809924795890,6
-7850857294320062179,7
5416060673053590681,8
8448756295977565603,9
2574367221991364430,10
-3124783232454225051,1
5874918381317407367,2
-2311756878023594952,3
-3969710039501267034,4
-6218970491325688631,5
6018939765928265891,6
-8482435291087802626,7
-8864869883686099176,8
-1263438766192914731,9
-7842143681618677254,10
1863865792819010330,1
5038733072524900,2
8522073840629854612,3
-7812896319706426457,4
7409603864137952095,5
-6666795739128251196,6
-764434370408509424,7
-3443741842021632983,8
7859905123552016545,9
-1680001809066877141,10
1645128158190777423,1
-1417976167028675265,2
-465104720331523382,3
7956671058178230396,4
4840718373703275085,5
-5588687610431543529,6
7907786042580704904,7
-3243610840909704349,8
-1655394126760098345,9
-5680643500918152856,10
1612019168923827702,1
2159777617769341126,2
2785056804863203871,3
-4449937638303316446,4
1332337443524440818,5
2563913142715826210,6
-364914532524867098,7
-5315031563205972346,8
-6937776793149915326,9
-7901275166124115069,10
-8512790351041279008,1
-7670616906162774371,2
6584872981796652236,3
4391424908140507703,4
6299751190479516280,5
-8209285251940121320,6
5428269601669240862,7
9072930147452447338,8
675667570936364200,9
-2823711985453230963,10
-1795690110193359690,1
-854889789138833492,2
2519712817606708343,3
-1700346085932197526,4
-4504183708487705001,5
7432783312833044692,6
4960262834823026075,7
8268710360748067186,8
-6340331913029844158,9
7422690844079816096,10
3200597623926898620,1
-8666222224143946584,2
5511063070994819511,3
-2499122567298386758,4
-7615939863962623989,5
-3154452257798980858,6
-2242601718742846492,7
-6823535062617650626,8
1983834348432348560,9
-8216005050082782706,10
-7222369165333069598,1
-6836002843998761373,2
6612750463098835452,3
4436102828249631672,4
-1032555705119615296,5
7320808153120214361,6
-4900927123996732820,7
4536003986038265424,8
-6326549612181668458,9
4115532983244256365,10
-930371057770080880,1
-6739647284841461680,2
1009630515742770146,3
-3050660066500334387,4
-6352150268824983443,5
-4579368863948893600,6
2830352594912285896,7
-8049917888801585850,8
8896815654142798770,9
2279097307581810676,10
-7189292450500346292,1
-9066956131951110625,2
8715818053998102782,3
-7715401987494125233,4
1385358689626961022,5
-6554448529435992846,6
1027755860051366636,7
6907315028617778665,8
-7709046412919813744,9
-4441641196673720450,10
1892267764094483006,1
6434030738445090400,2
90092237169816627,3
-4216095037841974805,4
2893510291425388007,5
6505303331051852266,6
-3310302687773315974,7
6998462552996742648,8
5970465303605331667,9
1450371565742783604,10
1526091526293198505,1
3175704364290256422,2
1461025456562357945,3
6629341343813794578,4
-3839879559758500351,5
-1159399792190812324,6
-693812401938096862,7
1677919092605890934,8
5149769523602241436,9
-3391313965167695372,10
-70906691538613908,1
4470518714784058666,2
5031802339951497514,3
7870064469799980855,4
4946449655206893503,5
7816502258972184209,6
-3118047734504723646,7
1700365268684469826,8
-3090475201568548879,9
8870693660614350346,10
2257649076266004168,1
-226336828292976023,2
-2688923945747630654,3
7927688505257935379,4
-6552983238830284689,5
-700747146984291371,6
-302685890626764756,7
-1064408891110043597,8
-8152871728992315808,9
-1614753056432166141,10
1148552787980301712,1
8266917433082809772,2
-3302996623845808578,3
-3366314873440409251,4
3579185731948952031,5
5463782024685680787,6
-8676444742376295404,7
8330288716857968178,8
4888588483001624054,9
5305735320547247678,10
603761157369354664,1
-4419175813789357209,2
4548818790703122909,3
-944902813861523439,4
-5066932150495192803,5
-1866872231234554212,6
-1528292238837417455,7
-2982510808898259063,8
2654801222170312745,9
1510383810862345285,10
-856921981444002575,1
-886645885498522905,2
1851697813907627204,3
4427613529435560475,4
-8363246466905020847,5
-5734957124319224799,6
3167532649350238825,7
-628981663927487412,8
2258065117060360478,9
8453301185909883126,10
-7845219707708014180,1
1729128043883020248,2
890045807429096280,3
-8618225365386360981,4
8544915283416644634,5
-2968044290261139603,6
3891114221946410031,7
4743796274747843490,8
-7077789714880143378,9
4549389033174755618,10
1964225011713224330,1
-2014703858740027326,2
-394735645268854104,3
843505861339997922,4
-5866356491191820784,5
7430828236765521125,6
2170435416832408289,7
1661205143767309647,8
-4568282923907510358,9
2131520663371628235,10
8344653565681358555,1
-203145633368334097,2
-3164679667277180602,3
-7091633572879608858,4
7495399199941172880,5
-3637515465199950350,6
-7835791688121486812,7
501633932519277901,8
-8427283078448637018,9
-601839406008319711,10
-2825223064647119298,1
3203874205823536097,2
8071812530520247890,3
5152509634038267029,4
2726244785882856495,5
-7621651861809842084,6
4809217473640695547,7
2402315108681453070,8
-6785330914930259890,9
-1827922779718960208,10
-8332310288583064814,1
-1227962083953161938,2
-5436720367055303237,3
9029490439936640752,4
8383544711124042789,5
492918939699282013,6
4575517172934645009,7
8236003876144908604,8
4188097666022442926,9
-2089353261046910161,10
2149710315764786232,1
-1822103882071227066,2
-8841778954828649256,3
-5534466743933057442,4
5360670655866650399,5
-2471921918203046404,6
5882240821359880195,7
-2767608268647672560,8
5215133959887663442,9
6484941504586223100,10
6339758981739776612,1
-3162580085001479440,2
6071856027694706824,3
-8298261369121923573,4
-1669143493831519064,5
